UID,university,TID,CID,RID,RO_ID,SID,rank_display,student_faculty_ratio,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
100995,Wuhan University of Technology,Type2,CU5,R3,RA_RO1,S4,801-1000,15,GRE2,Not Applicable,8,104,3.3,https://www.topuniversities.com/universities/wuhan-university-technology
100996,Xi'an Jiaotong Liverpool University,Type1,CU5,R3,RA_RO3,S2,801-1000,17,GRE2,Not Applicable,6.5,105,3.4,https://www.topuniversities.com/universities/xian-jiaotong-liverpool-university
100997,Yamaguchi University ,Type2,CU7,R3,RA_RO3,S1,801-1000,9,GRE2,Not Applicable,8.5,91,2.8,https://www.topuniversities.com/universities/yamaguchi-university
100998,Yerevan State University,Type2,CU81,R3,RA_RO3,S1,801-1000,10,GRE2,Not Applicable,8,93,3,https://www.topuniversities.com/universities/yerevan-state-university
100999,Yeungnam University ,Type1,CU10,R3,RA_RO3,S2,801-1000,14,GRE2,Not Applicable,7.5,97,2.9,https://www.topuniversities.com/universities/yeungnam-university
1001000,Yokohama National University,Type2,CU7,R3,RA_RO1,S1,801-1000,13,GRE2,Not Applicable,9,100,3.2,https://www.topuniversities.com/universities/yokohama-national-university
1001001,Al Quds University The Arab University in Jerusalem,Type2,CU82,R3,RA_RO4,S1,1001-1200,15,GRE2,Not Applicable,7.5,95,3.4,https://www.topuniversities.com/universities/al-quds-university-arab-university-jerusalem
1001002,Al-Azhar University,Type2,CU57,R6,RA_RO3,S4,1001-1200,16,GRE2,Not Applicable,9,115,3,https://www.topuniversities.com/universities/al-azhar-university
1001003,Alexandria University ,Type2,CU57,R6,RA_RO3,S4,1001-1200,19,GRE2,Not Applicable,8,97,3.2,https://www.topuniversities.com/universities/alexandria-university
1001004,Aligarh Muslim University,Type2,CU33,R3,RA_RO1,S2,1001-1200,12,GRE2,Not Applicable,8,93,3.4,https://www.topuniversities.com/universities/aligarh-muslim-university
1001005,Amity University,Type1,CU33,R3,RA_RO1,S4,1001-1200,13,GRE2,Not Applicable,7.5,97,3.3,https://www.topuniversities.com/universities/amity-university
1001006,Amrita Vishwa Vidyapeetham,Type1,CU33,R3,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,6,101,3.1,https://www.topuniversities.com/universities/amrita-vishwa-vidyapeetham
1001007,An-Najah National University,Type2,CU82,R3,RA_RO4,S2,1001-1200,18,GRE2,Not Applicable,9,95,2.6,https://www.topuniversities.com/universities/najah-national-university
1001008,Anadolu University,Type2,CU60,R3,RA_RO1,S2,1001-1200,14,GRE2,Not Applicable,7,96,2.5,https://www.topuniversities.com/universities/anadolu-university
1001009,Assiut University ,Type2,CU57,R6,RA_RO3,S4,1001-1200,14,GRE2,Not Applicable,8.5,101,3,https://www.topuniversities.com/universities/assiut-university
1001010,Athens University of Economics and Business,Type2,CU55,R2,RA_RO1,S1,1001-1200,45,GRE2,Not Applicable,7.5,101,2.6,https://www.topuniversities.com/universities/athens-university-economics-business
1001011,Azerbaijan State University of Economics,Type2,CU83,R3,RA_RO4,S2,1001-1200,12,GRE2,Not Applicable,7.5,107,3.3,https://www.topuniversities.com/universities/azerbaijan-state-university-economics
1001012,BRAC University,Type1,CU76,R3,RA_RO3,S1,1001-1200,16,GRE2,Not Applicable,7,94,2.9,https://www.topuniversities.com/universities/brac-university
1001013,Babes-Bolyai University,Type2,CU84,R2,RA_RO3,S4,1001-1200,23,GRE2,Not Applicable,7,100,2.8,https://www.topuniversities.com/universities/babes-bolyai-university
1001014,Baku State University,Type2,CU83,R3,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,6.5,103,2.8,https://www.topuniversities.com/universities/baku-state-university
1001015,Banaras Hindu University,Type2,CU33,R3,RA_RO3,S4,1001-1200,18,GRE2,Not Applicable,8,97,2.7,https://www.topuniversities.com/universities/banaras-hindu-university
1001016,Baylor University,Type1,CU1,R1,RA_RO1,S2,1001-1200,13,GRE1,Not Required,9,117,2.9,https://www.topuniversities.com/universities/baylor-university
1001017,Belarusian State University of Informatics and Radioelectronics,Type2,CU44,R2,RA_RO4,S2,1001-1200,20,GRE2,Not Applicable,6.5,106,3,https://www.topuniversities.com/universities/belarusian-state-university-informatics-radioelectronics
1001018,Benemérita Universidad Autónoma de Puebla,Type2,CU25,R5,RA_RO4,S4,1001-1200,32,GRE2,Not Applicable,9,93,3.1,https://www.topuniversities.com/universities/benemerita-universidad-autonoma-de-puebla
1001019,Bina Nusantara University (BINUS),Type1,CU42,R3,RA_RO3,S2,1001-1200,13,GRE2,Not Applicable,9,104,3.1,https://www.topuniversities.com/universities/bina-nusantara-university-binus
1001020,"Birla Institute of Technology and Science, Pilani",Type1,CU33,R3,RA_RO1,S2,1001-1200,18,GRE2,Not Applicable,7.5,92,2.5,https://www.topuniversities.com/universities/birla-institute-technology-science-pilani
1001021,Birmingham City University ,Type2,CU2,R2,RA_RO3,S2,1001-1200,16,GRE2,Not Applicable,7.5,115,2.7,https://www.topuniversities.com/universities/birmingham-city-university
1001022,Brigham Young University,Type1,CU1,R1,RA_RO1,S4,1001-1200,21,GRE3,314,8,115,2.7,https://www.topuniversities.com/universities/brigham-young-university
1001023,British University in Egypt,Type1,CU57,R6,RA_RO3,S1,1001-1200,14,GRE2,Not Applicable,8,99,3.1,https://www.topuniversities.com/universities/british-university-egypt
1001024,Brock University,Type2,CU8,R1,RA_RO3,S2,1001-1200,29,GRE2,Not Applicable,7,103,3,https://www.topuniversities.com/universities/brock-university
1001025,COMSATS University Islamabad,Type2,CU49,R3,RA_RO1,S4,1001-1200,15,GRE2,Not Applicable,6,111,2.5,https://www.topuniversities.com/universities/comsats-university-islamabad
1001026,Canterbury Christ Church University,Type2,CU2,R2,RA_RO3,S1,1001-1200,17,GRE2,Not Applicable,7.5,94,2.6,https://www.topuniversities.com/universities/canterbury-christ-church-university
1001027,Católica de Córdoba,Type1,CU16,R5,RA_RO4,S1,1001-1200,13,GRE2,Not Applicable,7,117,3.1,https://www.topuniversities.com/universities/catolica-de-cordoba
1001028,Chang Jung Christian University,Type1,CU15,R3,RA_RO3,S1,1001-1200,10,GRE2,Not Applicable,7,111,3,https://www.topuniversities.com/universities/chang-jung-christian-university
1001029,China University of Political Science and Law,Type2,CU5,R3,RA_RO4,S2,1001-1200,14,GRE2,Not Applicable,9,114,2.7,https://www.topuniversities.com/universities/china-university-political-science-law
1001030,Chung Yuan Christian University,Type2,CU15,R3,RA_RO3,S2,1001-1200,21,GRE2,Not Applicable,6,96,2.5,https://www.topuniversities.com/universities/chung-yuan-christian-university
1001031,Chungbuk National University,Type2,CU10,R3,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,7,99,2.6,https://www.topuniversities.com/universities/chungbuk-national-university
1001032,Diponegoro University,Type2,CU42,R3,RA_RO3,S4,1001-1200,14,GRE2,Not Applicable,6.5,109,2.6,https://www.topuniversities.com/universities/diponegoro-university
1001033,Doshisha University,Type1,CU7,R3,RA_RO3,S2,1001-1200,20,GRE2,Not Applicable,7,117,2.7,https://www.topuniversities.com/universities/doshisha-university
1001034,EGE UNIVERSITY,Type2,CU60,R3,RA_RO3,S4,1001-1200,14,GRE2,Not Applicable,6,117,2.8,https://www.topuniversities.com/universities/ege-university
1001035,Escuela Politécnica Nacional,Type2,CU74,R5,RA_RO3,S1,1001-1200,15,GRE2,Not Applicable,9,97,3.1,https://www.topuniversities.com/universities/escuela-politecnica-nacional
1001036,Escuela Superior Politécnica del Litoral (ESPOL),Type2,CU74,R5,RA_RO1,S1,1001-1200,14,GRE2,Not Applicable,7.5,98,3.3,https://www.topuniversities.com/universities/escuela-superior-politecnica-del-litoral-espol
1001037,Feng Chia University,Type1,CU15,R3,RA_RO1,S2,1001-1200,22,GRE2,Not Applicable,7.5,104,3.1,https://www.topuniversities.com/universities/feng-chia-university
1001038,Florida Atlantic University - Boca Raton,Type2,CU1,R1,RA_RO3,S2,1001-1200,19,GRE3,303,8,102,2.6,https://www.topuniversities.com/universities/florida-atlantic-university-boca-raton
1001039,Fu Jen Catholic University,Type1,CU15,R3,RA_RO4,S2,1001-1200,24,GRE2,Not Applicable,8.5,116,3.1,https://www.topuniversities.com/universities/fu-jen-catholic-university
1001040,Gazi Üniversitesi,Type2,CU60,R3,RA_RO3,S4,1001-1200,20,GRE2,Not Applicable,9,95,3.1,https://www.topuniversities.com/universities/gazi-universitesi
1001041,Glasgow Caledonian University,Type2,CU2,R2,RA_RO3,S2,1001-1200,21,GRE2,Not Applicable,8.5,92,2.7,https://www.topuniversities.com/universities/glasgow-caledonian-university
1001042,Harper Adams University,Type2,CU2,R2,RA_RO3,S3,1001-1200,19,GRE2,Not Applicable,7.5,105,3.2,https://www.topuniversities.com/universities/harper-adams-university
1001043,Imam Mohammad Ibn Saud Islamic University – IMSIU,Type2,CU26,R3,RA_RO3,S4,1001-1200,15,GRE2,Not Applicable,8,105,3.4,https://www.topuniversities.com/universities/imam-mohammad-ibn-saud-islamic-university-imsiu
1001044,"Indian Institute of Information Technology, Allahabad",Type2,CU33,R3,RA_RO1,S3,1001-1200,13,GRE2,Not Applicable,6.5,105,3.2,https://www.topuniversities.com/universities/indian-institute-information-technology-allahabad
1001045,Irkutsk State University,Type2,CU18,R2,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,7.5,94,2.6,https://www.topuniversities.com/universities/irkutsk-state-university
1001046,Istanbul Aydin University  ,Type1,CU60,R3,RA_RO4,S2,1001-1200,15,GRE2,Not Applicable,8,109,3.3,https://www.topuniversities.com/universities/istanbul-aydin-university
1001047,Istanbul Bilgi Üniversitesi,Type1,CU60,R3,RA_RO3,S1,1001-1200,14,GRE2,Not Applicable,9,113,2.6,https://www.topuniversities.com/universities/istanbul-bilgi-universitesi
1001048,Ivan Franko National University of Lviv,Type2,CU61,R2,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,6.5,109,2.9,https://www.topuniversities.com/universities/ivan-franko-national-university-lviv
1001049,Izmir Institute of Technology (IZTECH),Type2,CU60,R3,RA_RO3,S1,1001-1200,19,GRE2,Not Applicable,6,98,3.3,https://www.topuniversities.com/universities/izmir-institute-technology-iztech
1001050,Jamia Hamdard,Type2,CU33,R3,RA_RO3,S1,1001-1200,16,GRE2,Not Applicable,7,97,3.2,https://www.topuniversities.com/universities/jamia-hamdard
1001051,Jeju National University ,Type2,CU10,R3,RA_RO3,S1,1001-1200,12,GRE2,Not Applicable,8.5,102,2.6,https://www.topuniversities.com/universities/jeju-national-university
1001052,Kangwon National University ,Type2,CU10,R3,RA_RO3,S2,1001-1200,14,GRE2,Not Applicable,6,103,2.9,https://www.topuniversities.com/universities/kangwon-national-university
1001053,Kent State University,Type2,CU1,R1,RA_RO1,S2,1001-1200,19,GRE3,296,6.5,96,2.9,https://www.topuniversities.com/universities/kent-state-university
1001054,King Mongkut's Institute of Technology Ladkrabang,Type2,CU36,R3,RA_RO1,S2,1001-1200,21,GRE2,Not Applicable,7,102,3.4,https://www.topuniversities.com/universities/king-mongkuts-institute-technology-ladkrabang
1001055,Kookmin University ,Type1,CU10,R3,RA_RO3,S2,1001-1200,12,GRE2,Not Applicable,8,112,3.2,https://www.topuniversities.com/universities/kookmin-university
1001056,Kuwait University,Type2,CU72,R3,RA_RO4,S4,1001-1200,22,GRE2,Not Applicable,7,95,2.5,https://www.topuniversities.com/universities/kuwait-university
1001057,Leeds Beckett University,Type2,CU2,R2,RA_RO3,S2,1001-1200,19,GRE2,Not Applicable,9,104,2.8,https://www.topuniversities.com/universities/leeds-beckett-university
1001058,Makerere University,Type2,CU85,R6,RA_RO3,S4,1001-1200,24,GRE2,Not Applicable,8.5,96,2.6,https://www.topuniversities.com/universities/makerere-university
1001059,Marquette University,Type1,CU1,R1,RA_RO1,S1,1001-1200,12,GRE4,322,7.5,93,2.5,https://www.topuniversities.com/universities/marquette-university
1001060,Meiji University,Type1,CU7,R3,RA_RO3,S4,1001-1200,19,GRE2,Not Applicable,7.5,117,2.5,https://www.topuniversities.com/universities/meiji-university
1001061,Miami University,Type2,CU1,R1,RA_RO3,S2,1001-1200,17,GRE3,298,9,92,2.8,https://www.topuniversities.com/universities/miami-university
1001062,Mississippi State University,Type2,CU1,R1,RA_RO1,S2,1001-1200,18,GRE4,310,8.5,91,2.5,https://www.topuniversities.com/universities/mississippi-state-university
1001063,Multimedia University (MMU),Type1,CU14,R3,RA_RO1,S1,1001-1200,14,GRE2,Not Applicable,9,93,3.1,https://www.topuniversities.com/universities/multimedia-university-mmu
1001064,Mustansiriyah University,Type2,CU78,R3,RA_RO4,S4,1001-1200,8,GRE2,Not Applicable,8.5,102,2.9,https://www.topuniversities.com/universities/mustansiriyah-university
1001065,Mutah University,Type2,CU69,R3,RA_RO4,S1,1001-1200,14,GRE2,Not Applicable,7.5,109,3.3,https://www.topuniversities.com/universities/mutah-university
1001066,Nagoya Institute of Technology (NIT),Type2,CU7,R3,RA_RO1,S1,1001-1200,17,GRE2,Not Applicable,8.5,109,2.7,https://www.topuniversities.com/universities/nagoya-institute-technology-nit
1001067,National Dong Hwa University,Type2,CU15,R3,RA_RO1,S1,1001-1200,17,GRE2,Not Applicable,6.5,99,3.2,https://www.topuniversities.com/universities/national-dong-hwa-university
1001068,National Taiwan Ocean University,Type2,CU15,R3,RA_RO1,S1,1001-1200,14,GRE2,Not Applicable,8.5,113,2.8,https://www.topuniversities.com/universities/national-taiwan-ocean-university
1001069,National University of Kyiv-Mohyla Academy (NaUKMA),Type2,CU61,R2,RA_RO3,S3,1001-1200,8,GRE2,Not Applicable,7.5,108,3.4,https://www.topuniversities.com/universities/national-university-kyiv-mohyla-academy-naukma
1001070,North South University,Type1,CU76,R3,RA_RO4,S2,1001-1200,18,GRE2,Not Applicable,7,115,2.5,https://www.topuniversities.com/universities/north-south-university
1001071,North-West University,Type2,CU38,R6,RA_RO1,S4,1001-1200,20,GRE2,Not Applicable,8.5,110,2.7,https://www.topuniversities.com/universities/north-west-university
1001072,Northern Arizona University,Type2,CU1,R1,RA_RO3,S2,1001-1200,22,GRE3,306,7.5,112,3,https://www.topuniversities.com/universities/northern-arizona-university
1001073,OSMANIA UNIVERSITY,Type2,CU33,R3,RA_RO1,S1,1001-1200,24,GRE2,Not Applicable,7,107,3.4,https://www.topuniversities.com/universities/osmania-university
1001074,Ohio University,Type2,CU1,R1,RA_RO3,S2,1001-1200,20,GRE3,307,6,96,3.4,https://www.topuniversities.com/universities/ohio-university
1001075,Panjab University,Type2,CU33,R3,RA_RO1,S2,1001-1200,17,GRE2,Not Applicable,7,96,2.8,https://www.topuniversities.com/universities/panjab-university
1001076,Paul Valéry University Montpellier,Type2,CU11,R2,RA_RO3,S2,1001-1200,13,GRE2,Not Applicable,6,113,2.5,https://www.topuniversities.com/universities/paul-valery-university-montpellier
1001077,Pontificia Universidad Católica del Ecuador (PUCE),Type1,CU74,R5,RA_RO4,S2,1001-1200,16,GRE2,Not Applicable,8,99,3,https://www.topuniversities.com/universities/pontificia-universidad-catolica-del-ecuador-puce
1001078,Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS),Type1,CU27,R5,RA_RO3,S2,1001-1200,23,GRE2,Not Applicable,8,113,3.1,https://www.topuniversities.com/universities/pontificia-universidade-catolica-do-rio-grande-do-sul-pucrs
1001079,Portland State University,Type2,CU1,R1,RA_RO1,S2,1001-1200,17,GRE1,Not Required,9,104,2.6,https://www.topuniversities.com/universities/portland-state-university
1001080,Pukyong National University ,Type2,CU10,R3,RA_RO1,S2,1001-1200,14,GRE2,Not Applicable,6.5,90,2.5,https://www.topuniversities.com/universities/pukyong-national-university
1001081,Rikkyo University,Type1,CU7,R3,RA_RO3,S2,1001-1200,17,GRE2,Not Applicable,9,91,3.2,https://www.topuniversities.com/universities/rikkyo-university
1001082,Rochester Institute of Technology (RIT),Type1,CU1,R1,RA_RO3,S2,1001-1200,12,GRE4,316,7,98,3.4,https://www.topuniversities.com/universities/rochester-institute-technology-rit
1001083,Russian State University for the Humanities ,Type2,CU18,R2,RA_RO3,S1,1001-1200,13,GRE2,Not Applicable,7,107,2.7,https://www.topuniversities.com/universities/russian-state-university-humanities
1001084,Saint-Petersburg Mining University,Type2,CU18,R2,RA_RO1,S1,1001-1200,6,GRE2,Not Applicable,8.5,111,2.8,https://www.topuniversities.com/universities/saint-petersburg-mining-university
1001085,Saitama University,Type2,CU7,R3,RA_RO1,S1,1001-1200,14,GRE2,Not Applicable,8.5,103,2.8,https://www.topuniversities.com/universities/saitama-university
1001086,Saken Seifullin Kazakh Agrotechnical University,Type1,CU32,R3,RA_RO4,S2,1001-1200,14,GRE2,Not Applicable,9,102,2.7,https://www.topuniversities.com/universities/saken-seifullin-kazakh-agrotechnical-university
1001087,San Diego State University,Type2,CU1,R1,RA_RO1,S4,1001-1200,25,GRE4,308,6.5,110,2.8,https://www.topuniversities.com/universities/san-diego-state-university
1001088,Seoul National University of Science and Technology,Type2,CU10,R3,RA_RO1,S1,1001-1200,17,GRE2,Not Applicable,8.5,109,2.5,https://www.topuniversities.com/universities/seoul-national-university-science-technology
1001089,Shahid Beheshti University (SBU),Type2,CU51,R3,RA_RO1,S2,1001-1200,22,GRE2,Not Applicable,6,112,2.7,https://www.topuniversities.com/universities/shahid-beheshti-university-sbu
1001090,Shanghai International Studies University,Type2,CU5,R3,RA_RO1,S2,1001-1200,13,GRE2,Not Applicable,9,117,3.4,https://www.topuniversities.com/universities/shanghai-international-studies-university
1001091,Sheffield Hallam University,Type2,CU2,R2,RA_RO3,S2,1001-1200,16,GRE2,Not Applicable,7.5,93,2.7,https://www.topuniversities.com/universities/sheffield-hallam-university
1001092,"Siberian Federal University, SibFU",Type2,CU18,R2,RA_RO1,S1,1001-1200,9,GRE2,Not Applicable,6,92,2.9,https://www.topuniversities.com/universities/siberian-federal-university-sibfu
1001093,Slovak University of Agriculture in Nitra,Type2,CU68,R2,RA_RO1,S1,1001-1200,13,GRE2,Not Applicable,9,107,3,https://www.topuniversities.com/universities/slovak-university-agriculture-nitra
1001094,Sookmyung Women's University ,Type1,CU10,R3,RA_RO3,S1,1001-1200,12,GRE2,Not Applicable,8,105,3,https://www.topuniversities.com/universities/sookmyung-womens-university
1001095,Suez Canal University,Type2,CU57,R6,RA_RO4,S4,1001-1200,12,GRE2,Not Applicable,6.5,97,2.6,https://www.topuniversities.com/universities/suez-canal-university
1001096,Taibah University,Type2,CU26,R3,RA_RO4,S4,1001-1200,23,GRE2,Not Applicable,7.5,99,2.5,https://www.topuniversities.com/universities/taibah-university
1001097,Tallinn University ,Type2,CU46,R2,RA_RO1,S1,1001-1200,20,GRE2,Not Applicable,9,117,3.4,https://www.topuniversities.com/universities/tallinn-university
1001098,Technical University of Lublin,Type2,CU47,R2,RA_RO1,S1,1001-1200,21,GRE2,Not Applicable,8.5,103,3.1,https://www.topuniversities.com/universities/technical-university-lublin
1001099,Telkom University,Type1,CU42,R3,RA_RO3,S2,1001-1200,12,GRE2,Not Applicable,8.5,92,2.7,https://www.topuniversities.com/universities/telkom-university
1001100,Thapar Institute of Engineering & Technology,Type2,CU33,R3,RA_RO1,S1,1001-1200,17,GRE2,Not Applicable,8.5,117,2.9,https://www.topuniversities.com/universities/thapar-institute-engineering-technology
1001101,The Herzen State Pedagogical University of Russia,Type2,CU18,R2,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,6,115,3,https://www.topuniversities.com/universities/herzen-state-pedagogical-university-russia
1001102,The Josip Juraj Strossmayer University of Osijek,Type2,CU75,R2,RA_RO3,S2,1001-1200,11,GRE2,Not Applicable,6.5,111,2.8,https://www.topuniversities.com/universities/josip-juraj-strossmayer-university-osijek
1001103,The National Research University  Belgorod State University ,Type2,CU18,R2,RA_RO1,S1,1001-1200,12,GRE2,Not Applicable,6.5,115,3,https://www.topuniversities.com/universities/national-research-university-belgorod-state-university
1001104,The University of Lahore,Type1,CU49,R3,RA_RO3,S4,1001-1200,14,GRE2,Not Applicable,7.5,94,3.2,https://www.topuniversities.com/universities/university-lahore
1001105,The University of Northampton,Type2,CU2,R2,RA_RO3,S1,1001-1200,17,GRE2,Not Applicable,6,112,3,https://www.topuniversities.com/universities/university-northampton
1001106,The University of Texas at Arlington,Type2,CU1,R1,RA_RO1,S4,1001-1200,22,GRE3,308,7.5,93,2.7,https://www.topuniversities.com/universities/university-texas-arlington
1001107,Tokai University,Type1,CU7,R3,RA_RO3,S2,1001-1200,14,GRE2,Not Applicable,7.5,116,2.5,https://www.topuniversities.com/universities/tokai-university
1001108,Tomas Bata University in Zlin,Type2,CU43,R2,RA_RO1,S1,1001-1200,14,GRE2,Not Applicable,8,117,3.4,https://www.topuniversities.com/universities/tomas-bata-university-zlin
1001109,Ton Duc Thang University,Type1,CU80,R3,RA_RO1,S2,1001-1200,18,GRE2,Not Applicable,8.5,105,2.6,https://www.topuniversities.com/universities/ton-duc-thang-university
1001110,Universidad Andrés Bello,Type1,CU28,R5,RA_RO4,S4,1001-1200,19,GRE2,Not Applicable,6,95,2.7,https://www.topuniversities.com/universities/universidad-andres-bello
1001111,Universidad Austral de Chile,Type1,CU28,R5,RA_RO3,S2,1001-1200,24,GRE2,Not Applicable,6,115,3,https://www.topuniversities.com/universities/universidad-austral-de-chile
1001112,Universidad Autónoma de Nuevo León,Type2,CU25,R5,RA_RO3,S4,1001-1200,27,GRE2,Not Applicable,7,90,2.5,https://www.topuniversities.com/universities/universidad-autonoma-de-nuevo-leon
1001113,Universidad Central del Ecuador,Type2,CU74,R5,RA_RO4,S2,1001-1200,15,GRE2,Not Applicable,9,109,2.5,https://www.topuniversities.com/universities/universidad-central-del-ecuador
1001114,Universidad Industrial de Santander - UIS,Type2,CU39,R5,RA_RO4,S2,1001-1200,21,GRE2,Not Applicable,6.5,94,2.8,https://www.topuniversities.com/universities/universidad-industrial-de-santander-uis
1001115,Universidad Metropolitana,Type1,CU70,R5,RA_RO4,S1,1001-1200,20,GRE2,Not Applicable,6.5,113,3.3,https://www.topuniversities.com/universities/universidad-metropolitana
1001116,Universidad Nacional Agraria la Molina,Type2,CU52,R5,RA_RO3,S1,1001-1200,13,GRE2,Not Applicable,7.5,109,3.3,https://www.topuniversities.com/universities/universidad-nacional-agraria-la-molina
1001117,Universidad Nacional de Cuyo,Type2,CU16,R5,RA_RO4,S4,1001-1200,12,GRE2,Not Applicable,7.5,99,3.4,https://www.topuniversities.com/universities/universidad-nacional-de-cuyo
1001118,Universidad Nacional de Mar del Plata,Type2,CU16,R5,RA_RO3,S2,1001-1200,21,GRE2,Not Applicable,6,90,2.9,https://www.topuniversities.com/universities/universidad-nacional-de-mar-del-plata
1001119,Universidad Nacional de Río Cuarto - UNRC,Type2,CU16,R5,RA_RO4,S2,1001-1200,10,GRE2,Not Applicable,8.5,102,2.5,https://www.topuniversities.com/universities/universidad-nacional-de-rio-cuarto-unrc
1001120,Universidad Nacional de San Martín (UNSAM),Type2,CU16,R5,RA_RO3,S2,1001-1200,17,GRE2,Not Applicable,6.5,116,2.6,https://www.topuniversities.com/universities/universidad-nacional-de-san-martin-unsam
1001121,Universidad Nacional de la Asunción,Type2,CU86,R5,RA_RO4,S4,1001-1200,12,GRE2,Not Applicable,8,103,3,https://www.topuniversities.com/universities/universidad-nacional-de-la-asuncion
1001122,Universidad Nacional Costa Rica,Type2,CU62,R5,RA_RO4,S2,1001-1200,14,GRE2,Not Applicable,9,95,3.3,https://www.topuniversities.com/universities/universidad-nacional-costa-rica
1001123,Universidad Peruana de Ciencias Aplicadas,Type1,CU52,R5,RA_RO4,S4,1001-1200,22,GRE2,Not Applicable,6.5,99,3.3,https://www.topuniversities.com/universities/universidad-peruana-de-ciencias-aplicadas
1001124,Universidad Rey Juan Carlos,Type2,CU31,R2,RA_RO3,S4,1001-1200,20,GRE2,Not Applicable,6.5,97,2.9,https://www.topuniversities.com/universities/universidad-rey-juan-carlos
1001125,"Universidad Tecnológica de la Habana José Antonio Echeverría, Cujae",Type2,CU59,R5,RA_RO4,S1,1001-1200,12,GRE2,Not Applicable,6,106,3.3,https://www.topuniversities.com/universities/universidad-tecnologica-de-la-habana-jose-antonio-echeverria-cujae
1001126,Universidad de Castilla-La Mancha,Type2,CU31,R2,RA_RO3,S2,1001-1200,13,GRE2,Not Applicable,7.5,106,2.6,https://www.topuniversities.com/universities/universidad-de-castilla-la-mancha
1001127,Universidad de Córdoba - Colombia,Type2,CU39,R5,RA_RO4,S2,1001-1200,26,GRE2,Not Applicable,8,96,3.1,https://www.topuniversities.com/universities/universidad-de-cordoba-colombia
1001128,Universidad de La Frontera (UFRO),Type2,CU28,R5,RA_RO1,S1,1001-1200,27,GRE2,Not Applicable,6.5,104,3.2,https://www.topuniversities.com/universities/universidad-de-la-frontera-ufro
1001129,Universidad de Lima,Type1,CU52,R5,RA_RO4,S2,1001-1200,23,GRE2,Not Applicable,8,109,2.8,https://www.topuniversities.com/universities/universidad-de-lima
1001130,Universidad de Monterrey (UDEM),Type1,CU25,R5,RA_RO3,S1,1001-1200,15,GRE2,Not Applicable,8.5,112,3.3,https://www.topuniversities.com/universities/universidad-de-monterrey-udem
1001131,Universidad de Puerto Rico,Type2,CU87,R5,RA_RO3,S4,1001-1200,18,GRE2,Not Applicable,6,100,3.2,https://www.topuniversities.com/universities/universidad-de-puerto-rico
1001132,Universidad de Talca,Type2,CU28,R5,RA_RO1,S1,1001-1200,18,GRE2,Not Applicable,8.5,117,3.1,https://www.topuniversities.com/universities/universidad-de-talca
1001133,Universidad de Valparaíso (UV),Type2,CU28,R5,RA_RO4,S2,1001-1200,16,GRE2,Not Applicable,6.5,107,3.2,https://www.topuniversities.com/universities/universidad-de-valparaiso-uv
1001134,Universidad del Desarrollo (UDD),Type1,CU28,R5,RA_RO4,S2,1001-1200,15,GRE2,Not Applicable,9,115,3.1,https://www.topuniversities.com/universities/universidad-del-desarrollo-udd
1001135,Universidad del Norte ,Type1,CU39,R5,RA_RO4,S2,1001-1200,15,GRE2,Not Applicable,7.5,92,2.7,https://www.topuniversities.com/universities/universidad-del-norte
1001136,Universidad del Pacífico,Type1,CU52,R5,RA_RO4,S3,1001-1200,23,GRE2,Not Applicable,8,114,2.8,https://www.topuniversities.com/universities/universidad-del-pacifico
1001137,Universidade Federal Fluminense ,Type2,CU27,R5,RA_RO3,S4,1001-1200,18,GRE2,Not Applicable,8,92,3.2,https://www.topuniversities.com/universities/universidade-federal-fluminense
1001138,Universidade Federal da Bahia,Type2,CU27,R5,RA_RO3,S4,1001-1200,16,GRE2,Not Applicable,7.5,113,3,https://www.topuniversities.com/universities/universidade-federal-da-bahia
1001139,Universidade Federal de Juiz de Fora- (UFJF),Type2,CU27,R5,RA_RO3,S2,1001-1200,10,GRE2,Not Applicable,7.5,104,3.3,https://www.topuniversities.com/universities/universidade-federal-de-juiz-de-fora-ufjf
1001140,Universidade Federal de Pelotas ,Type2,CU27,R5,RA_RO1,S2,1001-1200,11,GRE2,Not Applicable,6.5,109,3,https://www.topuniversities.com/universities/universidade-federal-de-pelotas
1001141,Universidade Federal de Viçosa (UFV),Type2,CU27,R5,RA_RO3,S2,1001-1200,14,GRE2,Not Applicable,9,103,2.5,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv
1001142,Universidade Federal do Ceará (UFC),Type2,CU27,R5,RA_RO3,S4,1001-1200,16,GRE2,Not Applicable,6,110,2.6,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc
1001143,Universidade de Vigo,Type2,CU31,R2,RA_RO1,S2,1001-1200,16,GRE2,Not Applicable,6.5,113,3.2,https://www.topuniversities.com/universities/universidade-de-vigo
1001144,Universidade do Estado do Rio de Janeiro (UERJ),Type2,CU27,R5,RA_RO3,S4,1001-1200,13,GRE2,Not Applicable,7.5,100,2.9,https://www.topuniversities.com/universities/universidade-do-estado-do-rio-de-janeiro-uerj
