Applicant Id,UID,Course Name,Degree_ID,Application Status
10002992,100696,Leadership and Management,DL2,Applied
10002993,100841,Information Technology,DL1,Applied
10002993,1001260,Information Technology,DL1,Admit
10002993,100489,Information Technology,DL1,Reject
10002993,100225,Information Technology,DL1,Applied
10002993,1001268,Information Technology,DL1,Reject
10002994,100416,Business Ethics,DL2,Reject
10002994,1001271,Business Ethics,DL2,Applied
10002994,100526,Business Ethics,DL2,Admit
10002994,1001155,Business Ethics,DL2,Reject
10002994,100599,Business Ethics,DL2,Applied
10002995,100576,Statistics,DL1,Reject
10002995,100597,Statistics,DL1,Reject
10002995,100691,Statistics,DL1,Admit
10002996,1001023,Mathematics,DL3,Applied
10002996,1001070,Mathematics,DL3,Reject
10002997,100953,Sociology,DL3,Admit
10002997,100941,Sociology,DL3,Applied
10002998,1001214,Environmental Science,DL3,Applied
10002998,100404,Environmental Science,DL3,Reject
10002999,100571,Mechanical Engineering,DL1,Admit
10002999,100722,Mechanical Engineering,DL1,Reject
10002999,100899,Mechanical Engineering,DL1,Admit
10003000,1001014,Corporate Finance,DL2,Applied
10003000,100601,Corporate Finance,DL2,Reject
10003000,100834,Corporate Finance,DL2,Reject
10003001,100145,Civil Engineering,DL3,Admit
10003001,100808,Civil Engineering,DL3,Applied
10003001,100626,Civil Engineering,DL3,Applied
10003002,100438,Biology,DL3,Reject
10003002,100225,Biology,DL3,Admit
10003003,1001223,Electrical Engineering,DL1,Applied
10003003,100734,Electrical Engineering,DL1,Reject
10003003,100326,Electrical Engineering,DL1,Admit
10003003,100523,Electrical Engineering,DL1,Reject
10003003,100121,Electrical Engineering,DL1,Reject
10003004,100984,Entrepreneurship,DL2,Applied
10003004,100415,Entrepreneurship,DL2,Applied
10003004,1001175,Entrepreneurship,DL2,Admit
10003004,100533,Entrepreneurship,DL2,Admit
10003004,1001260,Entrepreneurship,DL2,Reject
10003005,100880,Cost Accounting,DL2,Admit
10003005,100460,Cost Accounting,DL2,Admit
10003005,100125,Cost Accounting,DL2,Admit
10003006,100825,Computer Science,DL1,Applied
10003006,100571,Computer Science,DL1,Admit
10003007,1001160,Mechanical Engineering,DL1,Applied
10003007,1001211,Mechanical Engineering,DL1,Reject
10003008,1001292,Sociology,DL3,Reject
10003008,1001168,Sociology,DL3,Applied
10003008,1001131,Sociology,DL3,Reject
10003009,100870,Computer Science,DL1,Applied
10003009,100753,Computer Science,DL1,Applied
10003010,100225,Cost Accounting,DL2,Applied
10003010,100893,Cost Accounting,DL2,Reject
10003010,100621,Cost Accounting,DL2,Admit
10003011,100102,Marketing Management,DL2,Applied
10003011,1001035,Marketing Management,DL2,Reject
10003011,1001255,Marketing Management,DL2,Admit
10003011,1001295,Marketing Management,DL2,Reject
10003012,100364,Business Ethics,DL2,Applied
10003012,1001260,Business Ethics,DL2,Admit
10003012,1001209,Business Ethics,DL2,Reject
10003012,100942,Business Ethics,DL2,Reject
10003013,100884,International Business,DL2,Applied
10003013,100956,International Business,DL2,Reject
10003013,1001146,International Business,DL2,Applied
10003013,1001255,International Business,DL2,Reject
10003014,100500,Mathematics,DL3,Reject
10003014,100509,Mathematics,DL3,Reject
10003014,1001019,Mathematics,DL3,Applied
10003014,1001246,Mathematics,DL3,Reject
10003014,1001160,Mathematics,DL3,Applied
10003015,100822,Electrical Engineering,DL3,Admit
10003015,100782,Electrical Engineering,DL3,Applied
10003015,1001177,Electrical Engineering,DL3,Admit
10003015,1001124,Electrical Engineering,DL3,Admit
10003016,100942,Anthropology,DL3,Reject
10003016,1001131,Anthropology,DL3,Applied
10003016,100957,Anthropology,DL3,Reject
10003016,1001012,Anthropology,DL3,Admit
10003016,100912,Anthropology,DL3,Reject
10003017,100601,Data Science,DL1,Admit
10003017,100957,Data Science,DL1,Admit
10003017,1001190,Data Science,DL1,Reject
10003017,100241,Data Science,DL1,Applied
10003018,100807,Statistics,DL3,Applied
10003018,100373,Statistics,DL3,Applied
10003018,100193,Statistics,DL3,Applied
10003018,1001065,Statistics,DL3,Reject
10003019,1001164,Aerospace Engineering,DL1,Applied
10003019,100102,Aerospace Engineering,DL1,Reject
10003019,1001154,Aerospace Engineering,DL1,Admit
10003019,1001058,Aerospace Engineering,DL1,Reject
10003020,100967,Electrical Engineering,DL1,Applied
10003020,100369,Electrical Engineering,DL1,Admit
10003020,100957,Electrical Engineering,DL1,Applied
10003021,100658,History,DL3,Admit
10003021,1001158,History,DL3,Admit
10003021,1001291,History,DL3,Reject
10003022,1001163,Mathematics,DL3,Reject
10003022,100302,Mathematics,DL3,Admit
10003022,1001028,Mathematics,DL3,Applied
10003023,100704,Computer Science,DL3,Reject
10003023,100303,Computer Science,DL3,Reject
10003023,1001160,Computer Science,DL3,Applied
10003023,100439,Computer Science,DL3,Admit
10003024,100526,Physics,DL3,Admit
10003024,1001294,Physics,DL3,Applied
10003025,100591,Leadership and Management,DL2,Applied
10003025,100990,Leadership and Management,DL2,Applied
10003026,1001064,Data Science,DL1,Applied
10003026,100515,Data Science,DL1,Applied
10003027,1001245,Operations Management,DL2,Admit
10003027,1001121,Operations Management,DL2,Admit
10003028,100648,Aerospace Engineering,DL1,Reject
10003028,1001122,Aerospace Engineering,DL1,Applied
10003029,1001211,Mechanical Engineering,DL3,Applied
10003029,100778,Mechanical Engineering,DL3,Applied
10003029,10066,Mechanical Engineering,DL3,Reject
10003030,1001001,Entrepreneurship,DL2,Applied
10003030,1001260,Entrepreneurship,DL2,Applied
10003030,1001297,Entrepreneurship,DL2,Applied
10003030,100912,Entrepreneurship,DL2,Admit
10003031,1001007,Supply Chain Management,DL2,Admit
10003031,1001280,Supply Chain Management,DL2,Applied
10003031,1001255,Supply Chain Management,DL2,Admit
10003032,1001237,Marketing Management,DL2,Applied
10003032,100560,Marketing Management,DL2,Admit
10003032,1001129,Marketing Management,DL2,Applied
10003033,100512,Political Science,DL3,Applied
10003033,1001019,Political Science,DL3,Reject
10003034,100222,Education,DL3,Applied
10003034,1001096,Education,DL3,Admit
10003035,100302,Marketing Management,DL2,Reject
10003035,100795,Marketing Management,DL2,Applied
10003035,100564,Marketing Management,DL2,Applied
10003035,100103,Marketing Management,DL2,Admit
10003035,100808,Marketing Management,DL2,Reject
10003036,100421,Information Technology,DL1,Applied
10003036,100103,Information Technology,DL1,Applied
10003036,1001119,Information Technology,DL1,Applied
10003036,100442,Information Technology,DL1,Applied
10003036,100243,Information Technology,DL1,Reject
10003037,10081,Aerospace Engineering,DL3,Applied
10003037,100640,Aerospace Engineering,DL3,Applied
10003037,100779,Aerospace Engineering,DL3,Reject
10003037,1001110,Aerospace Engineering,DL3,Applied
10003038,100698,Human Resource Management,DL2,Admit
10003038,1001292,Human Resource Management,DL2,Reject
10003038,100228,Human Resource Management,DL2,Admit
10003038,1001269,Human Resource Management,DL2,Applied
10003038,100591,Human Resource Management,DL2,Reject
10003039,100473,Project Management,DL2,Reject
10003039,1001248,Project Management,DL2,Admit
10003039,1001187,Project Management,DL2,Applied
10003040,100591,Information Systems,DL2,Applied
10003041,100706,Information Systems,DL2,Applied
10003042,100840,Electrical Engineering,DL1,Applied
10003042,1001130,Electrical Engineering,DL1,Admit
10003043,1001158,Electrical Engineering,DL1,Applied
10003043,100360,Electrical Engineering,DL1,Applied
10003043,100473,Electrical Engineering,DL1,Admit
10003044,100369,Mathematics,DL1,Applied
10003044,100490,Mathematics,DL1,Reject
10003044,100916,Mathematics,DL1,Reject
10003045,1001112,Chemistry,DL3,Reject
10003045,100739,Chemistry,DL3,Applied
10003046,100415,Mechanical Engineering,DL1,Applied
10003046,100372,Mechanical Engineering,DL1,Admit
10003046,100909,Mechanical Engineering,DL1,Applied
10003046,100576,Mechanical Engineering,DL1,Applied
10003047,100452,Aerospace Engineering,DL1,Admit
10003047,100946,Aerospace Engineering,DL1,Admit
10003047,1001259,Aerospace Engineering,DL1,Applied
10003048,100799,Mechanical Engineering,DL1,Admit
10003048,100297,Mechanical Engineering,DL1,Admit
10003049,100471,Civil Engineering,DL1,Reject
10003049,1001066,Civil Engineering,DL1,Admit
10003049,10011,Civil Engineering,DL1,Admit
10003050,100481,Economics for Business,DL2,Reject
10003050,100655,Economics for Business,DL2,Applied
10003050,1001269,Economics for Business,DL2,Admit
10003051,1001014,Information Systems,DL2,Applied
10003051,100541,Information Systems,DL2,Reject
10003051,100599,Information Systems,DL2,Applied
10003052,100643,Mathematics,DL3,Admit
10003052,100460,Mathematics,DL3,Applied
10003053,100470,Supply Chain Management,DL2,Admit
10003053,100912,Supply Chain Management,DL2,Admit
10003054,100494,Marketing,DL3,Reject
10003054,100225,Marketing,DL3,Applied
10003054,1001177,Marketing,DL3,Reject
10003054,100956,Marketing,DL3,Reject
10003055,100948,Human Resource Management,DL2,Reject
10003055,100488,Human Resource Management,DL2,Applied
10003055,100813,Human Resource Management,DL2,Reject
10003055,100990,Human Resource Management,DL2,Reject
10003056,100705,Information Systems,DL2,Applied
10003056,100870,Information Systems,DL2,Applied
10003056,100487,Information Systems,DL2,Applied
10003056,100132,Information Systems,DL2,Reject
10003057,100998,History,DL3,Reject
10003057,100580,History,DL3,Applied
10003057,100669,History,DL3,Applied
10003058,100295,Mathematics,DL1,Applied
10003058,1001154,Mathematics,DL1,Reject
10003058,1001131,Mathematics,DL1,Applied
10003059,1001294,Business Analytics,DL3,Applied
10003059,1001260,Business Analytics,DL3,Reject
10003059,1001003,Business Analytics,DL3,Applied
10003059,100736,Business Analytics,DL3,Reject
10003060,1001158,Psychology,DL3,Admit
10003060,100369,Psychology,DL3,Admit
10003060,100480,Psychology,DL3,Reject
10003060,100945,Psychology,DL3,Reject
10003061,1001110,Organizational Behavior,DL2,Applied
10003061,100850,Organizational Behavior,DL2,Admit
10003061,100655,Organizational Behavior,DL2,Applied
10003061,100940,Organizational Behavior,DL2,Applied
10003061,1001014,Organizational Behavior,DL2,Applied
10003062,100774,Human Resource Management,DL2,Applied
10003062,100247,Human Resource Management,DL2,Reject
10003062,100631,Human Resource Management,DL2,Reject
10003063,100405,Cost Accounting,DL2,Applied
10003063,100332,Cost Accounting,DL2,Admit
10003064,100651,Strategic Management,DL2,Applied
10003064,100183,Strategic Management,DL2,Admit
10003064,100482,Strategic Management,DL2,Reject
10003065,100879,Civil Engineering,DL3,Admit
10003065,100655,Civil Engineering,DL3,Reject
10003066,100961,Statistics,DL1,Applied
10003066,1001030,Statistics,DL1,Admit
10003066,100373,Statistics,DL1,Admit
10003067,1001097,Finance,DL3,Applied
10003067,1001168,Finance,DL3,Applied
10003068,1001160,History,DL3,Applied
10003068,100345,History,DL3,Applied
10003068,1001175,History,DL3,Applied
10003069,100124,Management,DL3,Admit
10003069,1001260,Management,DL3,Admit
10003069,100957,Management,DL3,Applied
10003069,100914,Management,DL3,Reject
10003070,100632,Entrepreneurship,DL2,Admit
10003070,100916,Entrepreneurship,DL2,Applied
10003070,100962,Entrepreneurship,DL2,Admit
10003070,1001260,Entrepreneurship,DL2,Reject
10003071,100250,Quantitative Analysis for Business,DL2,Reject
10003071,100669,Quantitative Analysis for Business,DL2,Reject
10003072,100297,Information Technology,DL1,Applied
10003072,1001050,Information Technology,DL1,Applied
10003073,100132,Biology,DL3,Reject
10003074,100216,Supply Chain Management,DL2,Applied
10003075,100880,Organizational Behavior,DL2,Admit
10003076,100456,Data Science,DL1,Applied
10003076,1001115,Data Science,DL1,Reject
10003076,100388,Data Science,DL1,Applied
10003077,10066,Corporate Finance,DL2,Applied
10003077,100775,Corporate Finance,DL2,Applied
10003077,100504,Corporate Finance,DL2,Applied
10003077,100637,Corporate Finance,DL2,Applied
10003077,1001089,Corporate Finance,DL2,Applied
10003078,1001017,Information Technology,DL1,Applied
10003078,1001131,Information Technology,DL1,Applied
10003079,1001120,Information Systems,DL2,Reject
10003079,100369,Information Systems,DL2,Applied
10003080,100382,Aerospace Engineering,DL3,Reject
10003080,1001211,Aerospace Engineering,DL3,Applied
10003081,100321,Business Communication,DL2,Applied
10003081,100909,Business Communication,DL2,Admit
10003081,100844,Business Communication,DL2,Applied
10003082,100941,Information Technology,DL1,Reject
10003082,100984,Information Technology,DL1,Reject
10003082,100835,Information Technology,DL1,Admit
10003083,100917,History,DL3,Admit
10003083,100880,History,DL3,Reject
10003083,100479,History,DL3,Applied
10003084,100771,Information Systems,DL2,Reject
10003084,1001050,Information Systems,DL2,Applied
10003084,1001120,Information Systems,DL2,Reject
10003085,1001260,Psychology,DL3,Applied
10003085,100298,Psychology,DL3,Applied
10003085,1001284,Psychology,DL3,Applied
10003085,100259,Psychology,DL3,Applied
10003086,100400,Strategic Management,DL2,Reject
10003086,10070,Strategic Management,DL2,Reject
10003086,100216,Strategic Management,DL2,Reject
10003086,1001002,Strategic Management,DL2,Applied
10003086,100896,Strategic Management,DL2,Applied
10003087,1001003,Marketing Management,DL2,Admit
10003087,100745,Marketing Management,DL2,Admit
10003087,100584,Marketing Management,DL2,Admit
10003087,100803,Marketing Management,DL2,Applied
10003087,100998,Marketing Management,DL2,Admit
10003088,1001131,Computer Science,DL1,Reject
10003088,1001064,Computer Science,DL1,Reject
10003088,100865,Computer Science,DL1,Applied
10003088,100216,Computer Science,DL1,Applied
10003088,1001290,Computer Science,DL1,Applied
10003089,100251,Psychology,DL3,Applied
10003089,10066,Psychology,DL3,Reject
10003089,1001173,Psychology,DL3,Reject
10003089,1001214,Psychology,DL3,Applied
10003090,1001222,Quantitative Analysis for Business,DL2,Applied
10003090,1001289,Quantitative Analysis for Business,DL2,Applied
10003090,100716,Quantitative Analysis for Business,DL2,Reject
10003091,1001160,Aerospace Engineering,DL1,Reject
10003091,100541,Aerospace Engineering,DL1,Applied
10003092,100446,Computer Science,DL3,Applied
10003092,1001243,Computer Science,DL3,Applied
10003093,100900,Aerospace Engineering,DL1,Admit
10003093,100469,Aerospace Engineering,DL1,Applied
10003094,100290,Aerospace Engineering,DL1,Reject
10003095,100564,Political Science,DL3,Reject
10003095,1001287,Political Science,DL3,Applied
10003096,1001255,Mechanical Engineering,DL1,Applied
10003096,100800,Mechanical Engineering,DL1,Reject
10003097,10011,Strategic Management,DL2,Applied
10003097,100589,Strategic Management,DL2,Applied
10003097,1001272,Strategic Management,DL2,Admit
10003098,100808,Philosophy,DL3,Applied
10003098,100658,Philosophy,DL3,Reject
10003098,1001260,Philosophy,DL3,Reject
10003099,1001284,Statistics,DL1,Applied
10003099,1001164,Statistics,DL1,Applied
10003099,100880,Statistics,DL1,Applied
10003100,100847,Entrepreneurship,DL2,Admit
10003100,100685,Entrepreneurship,DL2,Applied
10003100,100234,Entrepreneurship,DL2,Applied
10003101,1001122,Chemistry,DL3,Applied
10003101,100841,Chemistry,DL3,Reject
10003102,100624,Biomedical Engineering,DL3,Applied
10003102,100126,Biomedical Engineering,DL3,Reject
10003103,100679,Biomedical Engineering,DL1,Reject
10003103,100908,Biomedical Engineering,DL1,Reject
10003104,1001255,Data Science,DL1,Reject
10003104,10085,Data Science,DL1,Reject
10003104,100953,Data Science,DL1,Admit
10003105,100477,Business Communication,DL2,Reject
10003105,1001160,Business Communication,DL2,Reject
10003106,10071,Business Ethics,DL2,Applied
10003106,100601,Business Ethics,DL2,Reject
10003106,1001157,Business Ethics,DL2,Reject
10003107,1001058,Philosophy,DL3,Admit
10003107,1001160,Philosophy,DL3,Applied
10003107,100565,Philosophy,DL3,Admit
10003108,100166,Civil Engineering,DL1,Applied
10003108,100648,Civil Engineering,DL1,Reject
10003108,100719,Civil Engineering,DL1,Applied
10003108,100970,Civil Engineering,DL1,Admit
10003109,100441,Data Science,DL3,Applied
10003109,100899,Data Science,DL3,Applied
10003109,100471,Data Science,DL3,Applied
10003110,100443,Information Technology,DL3,Applied
10003110,10055,Information Technology,DL3,Reject
10003110,100956,Information Technology,DL3,Reject
10003110,100336,Information Technology,DL3,Reject
10003111,100313,Statistics,DL1,Applied
10003111,1001131,Statistics,DL1,Reject
10003111,100354,Statistics,DL1,Applied
10003112,1001121,Statistics,DL1,Admit
10003112,1001154,Statistics,DL1,Admit
10003112,100528,Statistics,DL1,Applied
10003112,100451,Statistics,DL1,Admit
10003113,100261,Information Technology,DL1,Reject
10003113,1001148,Information Technology,DL1,Applied
10003113,100949,Information Technology,DL1,Applied
10003113,100102,Information Technology,DL1,Reject
10003114,1001160,Human Resource Management,DL2,Reject
10003114,100114,Human Resource Management,DL2,Applied
10003114,100687,Human Resource Management,DL2,Reject
10003115,100880,Business Ethics,DL2,Applied
10003115,100332,Business Ethics,DL2,Reject
10003116,100669,Business Analytics,DL3,Admit
10003116,1001063,Business Analytics,DL3,Admit
10003117,100597,Economics for Business,DL2,Admit
10003117,1001292,Economics for Business,DL2,Applied
10003118,1001289,Quantitative Analysis for Business,DL2,Applied
10003119,100876,Mathematics,DL1,Applied
10003119,1001168,Mathematics,DL1,Applied
10003119,1001023,Mathematics,DL1,Admit
10003120,1001249,Political Science,DL3,Reject
10003120,1001209,Political Science,DL3,Reject
10003120,100601,Political Science,DL3,Applied
10003120,100798,Political Science,DL3,Reject
10003121,1001017,Leadership and Management,DL2,Applied
10003121,100597,Leadership and Management,DL2,Admit
10003121,10079,Leadership and Management,DL2,Admit
10003122,100279,Aerospace Engineering,DL1,Applied
10003122,1001284,Aerospace Engineering,DL1,Reject
10003122,1001172,Aerospace Engineering,DL1,Reject
10003123,1001297,Management,DL3,Applied
10003123,100399,Management,DL3,Admit
10003124,1001260,Business Ethics,DL2,Applied
10003124,1001121,Business Ethics,DL2,Reject
10003125,100932,Information Systems,DL2,Admit
10003125,1001158,Information Systems,DL2,Applied
10003125,100499,Information Systems,DL2,Applied
10003126,100640,Civil Engineering,DL1,Admit
10003126,100225,Civil Engineering,DL1,Applied
10003126,10090,Civil Engineering,DL1,Applied
10003127,1001076,Computer Science,DL1,Reject
10003127,10079,Computer Science,DL1,Admit
10003127,100620,Computer Science,DL1,Reject
10003128,100975,Statistics,DL1,Admit
10003128,1001288,Statistics,DL1,Reject
10003129,100132,Operations Management,DL2,Admit
10003129,100225,Operations Management,DL2,Admit
10003129,1001236,Operations Management,DL2,Applied
10003129,100669,Operations Management,DL2,Admit
10003130,100864,Quantitative Analysis for Business,DL2,Reject
10003130,1001273,Quantitative Analysis for Business,DL2,Applied
10003131,100370,Information Technology,DL1,Applied
10003131,100499,Information Technology,DL1,Admit
10003131,100867,Information Technology,DL1,Applied
10003132,100601,Data Science,DL1,Reject
10003132,100623,Data Science,DL1,Applied
10003133,100597,Data Science,DL3,Applied
10003133,1001007,Data Science,DL3,Admit
10003133,100177,Data Science,DL3,Admit
10003134,100116,Civil Engineering,DL1,Reject
10003134,100299,Civil Engineering,DL1,Reject
10003134,1001131,Civil Engineering,DL1,Applied
10003135,1001297,Biomedical Engineering,DL1,Admit
10003135,100326,Biomedical Engineering,DL1,Applied
10003135,100505,Biomedical Engineering,DL1,Reject
10003135,100294,Biomedical Engineering,DL1,Applied
10003136,100466,Financial Accounting,DL2,Applied
10003136,100623,Financial Accounting,DL2,Applied
10003136,100376,Financial Accounting,DL2,Reject
10003136,1001172,Financial Accounting,DL2,Reject
10003137,1001160,Data Science,DL1,Applied
10003137,100591,Data Science,DL1,Reject
10003137,1001211,Data Science,DL1,Reject
10003138,100580,Data Science,DL1,Applied
10003138,100235,Data Science,DL1,Admit
10003138,10012,Data Science,DL1,Applied
10003138,1001011,Data Science,DL1,Reject
10003138,100753,Data Science,DL1,Reject
10003139,1001070,Marketing Management,DL2,Applied
10003139,1001284,Marketing Management,DL2,Applied
10003139,100300,Marketing Management,DL2,Admit
10003139,1001292,Marketing Management,DL2,Reject
10003139,10022,Marketing Management,DL2,Applied
10003140,100726,Finance,DL3,Applied
10003140,100258,Finance,DL3,Admit
10003140,100798,Finance,DL3,Reject
10003140,100990,Finance,DL3,Applied
10003140,100610,Finance,DL3,Admit
10003141,1001231,Mechanical Engineering,DL3,Applied
10003141,100775,Mechanical Engineering,DL3,Applied
10003141,100998,Mechanical Engineering,DL3,Applied
10003142,1001293,Finance,DL3,Applied
10003142,100296,Finance,DL3,Applied
10003142,100337,Finance,DL3,Reject
10003143,100825,Anthropology,DL3,Admit
10003143,100606,Anthropology,DL3,Admit
10003143,100127,Anthropology,DL3,Applied
10003144,1001014,Management,DL3,Admit
10003144,100554,Management,DL3,Applied
10003145,100519,Quantitative Analysis for Business,DL2,Reject
10003145,1001014,Quantitative Analysis for Business,DL2,Reject
10003146,1001211,Corporate Finance,DL2,Admit
10003147,100863,Aerospace Engineering,DL1,Admit
10003147,1001039,Aerospace Engineering,DL1,Reject
10003148,100451,Human Resource Management,DL2,Reject
10003149,100716,Cost Accounting,DL2,Reject
10003150,1001007,Entrepreneurship,DL2,Applied
10003150,100967,Entrepreneurship,DL2,Reject
10003150,1001260,Entrepreneurship,DL2,Admit
10003151,10011,Human Resource Management,DL2,Applied
10003151,100269,Human Resource Management,DL2,Applied
10003151,100126,Human Resource Management,DL2,Reject
10003152,1001289,Information Systems,DL2,Applied
10003152,100576,Information Systems,DL2,Admit
10003152,1001121,Information Systems,DL2,Reject
10003152,100956,Information Systems,DL2,Admit
10003153,100669,Cost Accounting,DL2,Admit
10003153,100426,Cost Accounting,DL2,Admit
10003154,1001017,Supply Chain Management,DL2,Applied
10003154,100864,Supply Chain Management,DL2,Reject
10003154,1001212,Supply Chain Management,DL2,Applied
10003155,100304,Quantitative Analysis for Business,DL2,Admit
10003155,1001011,Quantitative Analysis for Business,DL2,Admit
10003156,1001291,Civil Engineering,DL1,Admit
10003156,1001012,Civil Engineering,DL1,Admit
10003157,100357,Human Resource Management,DL2,Applied
10003157,100477,Human Resource Management,DL2,Applied
10003157,10034,Human Resource Management,DL2,Admit
10003158,100329,Business Communication,DL2,Reject
10003158,1001168,Business Communication,DL2,Reject
10003159,100477,Marketing Management,DL2,Admit
10003159,100405,Marketing Management,DL2,Admit
10003160,100163,International Business,DL2,Applied
10003160,100800,International Business,DL2,Reject
10003161,1001160,Economics for Business,DL2,Reject
10003161,1001116,Economics for Business,DL2,Reject
10003161,100416,Economics for Business,DL2,Reject
10003162,1001237,Biology,DL3,Admit
10003162,100555,Biology,DL3,Applied
10003162,100541,Biology,DL3,Admit
10003162,100816,Biology,DL3,Applied
10003163,1001011,Marketing Management,DL2,Admit
10003163,100138,Marketing Management,DL2,Admit
10003163,100991,Marketing Management,DL2,Reject
10003163,100921,Marketing Management,DL2,Reject
10003163,100470,Marketing Management,DL2,Applied
10003164,1001132,History,DL3,Reject
10003164,1001258,History,DL3,Admit
10003165,1001043,Computer Science,DL3,Reject
10003165,100722,Computer Science,DL3,Applied
10003165,100269,Computer Science,DL3,Admit
10003166,100470,Mathematics,DL1,Reject
10003166,1001165,Mathematics,DL1,Applied
10003166,100636,Mathematics,DL1,Applied
10003166,1001077,Mathematics,DL1,Applied
10003167,100834,Leadership and Management,DL2,Applied
10003167,1001237,Leadership and Management,DL2,Applied
10003167,1001011,Leadership and Management,DL2,Admit
10003168,1001244,Civil Engineering,DL3,Reject
10003169,100967,Education,DL3,Applied
10003170,100137,Mechanical Engineering,DL3,Admit
10003171,100327,Biomedical Engineering,DL3,Reject
10003171,100998,Biomedical Engineering,DL3,Reject
10003172,1001121,Quantitative Analysis for Business,DL2,Applied
10003172,1001260,Quantitative Analysis for Business,DL2,Admit
10003172,100698,Quantitative Analysis for Business,DL2,Applied
10003173,100640,Entrepreneurship,DL2,Applied
10003173,1001272,Entrepreneurship,DL2,Applied
10003173,1001028,Entrepreneurship,DL2,Reject
10003173,1001154,Entrepreneurship,DL2,Applied
10003174,1001158,Organizational Behavior,DL2,Reject
10003174,100957,Organizational Behavior,DL2,Reject
10003174,1001175,Organizational Behavior,DL2,Reject
10003175,1001121,Data Science,DL1,Reject
10003175,100181,Data Science,DL1,Admit
10003176,1001129,Data Science,DL1,Applied
10003176,100916,Data Science,DL1,Reject
10003177,1001290,Organizational Behavior,DL2,Reject
10003177,100400,Organizational Behavior,DL2,Admit
10003178,1001167,Biomedical Engineering,DL1,Applied
10003179,1001288,Leadership and Management,DL2,Admit
10003180,1001149,Biomedical Engineering,DL3,Admit
10003181,100576,Data Science,DL3,Admit
10003181,10028,Data Science,DL3,Applied
10003181,1001292,Data Science,DL3,Applied
10003182,10012,Organizational Behavior,DL2,Admit
10003182,100555,Organizational Behavior,DL2,Reject
10003182,100903,Organizational Behavior,DL2,Reject
10003183,100355,Environmental Science,DL3,Reject
10003183,1001012,Environmental Science,DL3,Reject
10003183,100601,Environmental Science,DL3,Applied
10003183,100509,Environmental Science,DL3,Admit
10003184,100553,Quantitative Analysis for Business,DL2,Reject
10003184,1001250,Quantitative Analysis for Business,DL2,Applied
10003184,100956,Quantitative Analysis for Business,DL2,Reject
10003185,1001263,Civil Engineering,DL3,Reject
10003185,1001283,Civil Engineering,DL3,Applied
10003185,100318,Civil Engineering,DL3,Reject
10003185,10085,Civil Engineering,DL3,Admit
10003186,1001289,Civil Engineering,DL1,Applied
10003186,100597,Civil Engineering,DL1,Applied
10003186,100105,Civil Engineering,DL1,Applied
10003186,1001121,Civil Engineering,DL1,Applied
10003186,100262,Civil Engineering,DL1,Reject
10003187,1001200,Education,DL3,Admit
10003187,100201,Education,DL3,Admit
10003188,100704,Marketing Management,DL2,Reject
10003188,1001010,Marketing Management,DL2,Admit
10003189,1001288,Financial Accounting,DL2,Reject
10003189,100939,Financial Accounting,DL2,Applied
10003190,1001199,Civil Engineering,DL1,Reject
10003190,100470,Civil Engineering,DL1,Admit
10003190,100918,Civil Engineering,DL1,Admit
10003191,1001291,Data Science,DL3,Admit
10003191,100955,Data Science,DL3,Applied
10003192,100300,Data Science,DL1,Reject
10003192,100545,Data Science,DL1,Reject
10003192,100621,Data Science,DL1,Applied
10003193,100919,Information Technology,DL1,Reject
10003193,100163,Information Technology,DL1,Applied
10003193,1001171,Information Technology,DL1,Admit
10003193,100798,Information Technology,DL1,Applied
10003194,100691,Electrical Engineering,DL1,Reject
10003194,100332,Electrical Engineering,DL1,Reject
10003195,100549,Marketing Management,DL2,Applied
10003195,1001168,Marketing Management,DL2,Applied
10003195,100399,Marketing Management,DL2,Admit
10003195,1001115,Marketing Management,DL2,Reject
10003196,1001158,Biomedical Engineering,DL3,Reject
10003196,100908,Biomedical Engineering,DL3,Applied
10003196,100728,Biomedical Engineering,DL3,Reject
10003197,1001104,Business Communication,DL2,Applied
10003197,100369,Business Communication,DL2,Reject
10003197,100880,Business Communication,DL2,Reject
10003198,100953,Electrical Engineering,DL3,Admit
10003198,100990,Electrical Engineering,DL3,Applied
10003198,100142,Electrical Engineering,DL3,Reject
10003198,1001198,Electrical Engineering,DL3,Reject
10003199,100751,Entrepreneurship,DL2,Reject
10003199,100487,Entrepreneurship,DL2,Applied
10003199,1001154,Entrepreneurship,DL2,Reject
10003200,100541,Organizational Behavior,DL2,Admit
10003200,100956,Organizational Behavior,DL2,Admit
10003200,1001263,Organizational Behavior,DL2,Applied
10003200,1001259,Organizational Behavior,DL2,Applied
10003201,100706,Civil Engineering,DL3,Applied
10003201,1001255,Civil Engineering,DL3,Applied
10003201,1001158,Civil Engineering,DL3,Applied
10003201,1001255,Civil Engineering,DL3,Reject
10003202,100921,Corporate Finance,DL2,Admit
10003202,100978,Corporate Finance,DL2,Reject
10003202,100889,Corporate Finance,DL2,Applied
10003202,100100,Corporate Finance,DL2,Applied
10003203,100367,Mechanical Engineering,DL1,Applied
10003203,100734,Mechanical Engineering,DL1,Applied
10003203,100779,Mechanical Engineering,DL1,Reject
10003204,100436,Leadership and Management,DL2,Applied
10003204,100209,Leadership and Management,DL2,Applied
10003204,1001289,Leadership and Management,DL2,Admit
10003205,1001014,Aerospace Engineering,DL1,Reject
10003205,1001109,Aerospace Engineering,DL1,Applied
10003206,100956,Accounting,DL3,Reject
